id_client,mariee,retraite,a_charge,genre,facture_mensuelle,telephone,plusieurs_numeros,internet,total_factures,contrat,facture_par_mail,type_de_paiement,client_depuis_mois,sortie_client
WESLM01074,0,0,0,H,19.850,Oui,No,Non,19.850,Month-to-month,1,Electronic check,1,Yes
XHBIE86265,0,0,1,H,24.800,Oui,Yes,Non,1424.200,Two year,1,Mailed check,56,No
GWFLE01887,0,0,0,H,20.050,Oui,No,Non,33.700,Month-to-month,0,Mailed check,2,No
QPLTF57748,1,0,1,H,20.350,Oui,No,Non,938.950,One year,1,Mailed check,50,No
PECLO09291,0,1,0,F,89.600,Oui,Yes,Fibre,5538.800,Month-to-month,1,Bank transfer (automatic),63,No
QURRL56966,0,0,0,H,45.050,Oui,No,ADSL,45.050,Month-to-month,1,Mailed check,1,Yes
NZVGJ81247,0,0,0,F,49.250,Non,No phone service,ADSL,255.600,One year,1,Mailed check,6,No
MZLCC41307,0,0,0,F,50.550,Oui,No,ADSL,244.750,Month-to-month,0,Bank transfer (automatic),5,No
SNOJF44896,1,0,1,F,72.250,Oui,Yes,ADSL,2568.550,Month-to-month,0,Electronic check,35,Yes
HPEMB89841,0,0,0,F,118.650,Oui,Yes,Fibre,8477.600,Two year,1,Electronic check,71,No
PIVVU46154,0,0,0,F,66.500,Oui,No,ADSL,2762.750,Two year,0,Credit card (automatic),42,No
HJTXY68481,1,0,0,F,19.450,Oui,No,Non,1208.600,Two year,0,Credit card (automatic),64,No
TFHHJ87576,0,0,0,H,49.800,Oui,No,ADSL,49.800,Month-to-month,1,Credit card (automatic),1,No
JANFB46039,0,0,0,H,69.850,Oui,No,Fibre,69.850,Month-to-month,1,Electronic check,1,Yes
HBFNN85659,1,0,0,H,107.200,Oui,Yes,Fibre,7317.100,One year,1,Credit card (automatic),69,No
WNBTY74224,1,0,0,H,93.350,Oui,Yes,Fibre,3092.000,Month-to-month,1,Electronic check,33,No
UYOOI47121,1,0,1,F,20.000,Oui,No,Non,417.650,Month-to-month,0,Electronic check,20,No
CDXFJ33729,1,0,1,H,24.500,Oui,Yes,Non,343.600,One year,0,Bank transfer (automatic),13,No
WILCI53533,0,0,0,F,56.050,Oui,No,ADSL,1522.650,Month-to-month,0,Electronic check,28,No
AADSA09887,1,0,1,F,80.850,Oui,Yes,ADSL,5824.750,Two year,0,Bank transfer (automatic),72,No
RKSAP82705,0,0,0,H,70.500,Oui,No,Fibre,597.900,Month-to-month,1,Electronic check,9,No
BDFSG59549,0,0,0,F,107.500,Oui,Yes,Fibre,7853.700,Two year,1,Credit card (automatic),72,No
JALQC57927,0,1,0,F,59.850,Oui,Yes,ADSL,3103.250,Two year,0,Bank transfer (automatic),52,No
OUTMO22024,1,0,0,F,60.850,Oui,Yes,ADSL,2003.600,Month-to-month,1,Bank transfer (automatic),34,No
LIHRP90285,1,0,1,H,100.200,Oui,No,Fibre,7209.000,Two year,0,Credit card (automatic),71,No
KPBJQ91502,0,0,0,F,19.650,Oui,No,Non,116.850,Two year,0,Credit card (automatic),6,No
OCTMP40035,1,0,0,F,64.000,Oui,No,ADSL,1910.750,One year,1,Electronic check,31,No
LHDJH87755,1,1,0,F,90.600,Oui,Yes,Fibre,90.600,Month-to-month,1,Electronic check,1,Yes
UAYGJ67701,1,0,1,F,25.250,Oui,Yes,Non,1211.650,Two year,0,Mailed check,49,No
IIWYC75962,0,0,0,F,20.250,Oui,No,Non,538.200,Two year,1,Bank transfer (automatic),27,No
WBJVH08877,1,0,0,F,93.450,Oui,No,Fibre,4872.200,One year,1,Electronic check,53,No
DQLGN88409,1,1,0,F,100.500,Oui,Yes,Fibre,3653.350,Month-to-month,1,Bank transfer (automatic),35,Yes
VONUO84132,0,0,0,H,95.650,Oui,No,Fibre,167.300,Month-to-month,0,Electronic check,2,Yes
PKKZE92813,1,0,0,F,43.950,Non,No phone service,ADSL,2007.850,Month-to-month,1,Electronic check,46,No
PEIZU51867,0,0,0,F,19.250,Oui,No,Non,617.650,Month-to-month,0,Bank transfer (automatic),35,No
YPSAH63399,0,0,0,H,73.800,Oui,No,Fibre,704.300,Month-to-month,1,Electronic check,9,No
EFHVG23248,0,0,0,H,104.400,Oui,Yes,Fibre,6692.650,Two year,1,Bank transfer (automatic),64,No
ZBFQJ19181,0,0,0,F,79.250,Oui,No,Fibre,1111.650,Month-to-month,1,Electronic check,13,Yes
GMKPR69686,0,0,0,F,81.550,Oui,No,Fibre,4509.500,Month-to-month,1,Electronic check,55,No
ICYZQ30624,1,0,1,F,93.800,Oui,Yes,Fibre,4539.350,Month-to-month,1,Electronic check,51,No
FAGXV22336,1,0,1,F,24.300,Oui,Yes,Non,132.250,Month-to-month,1,Mailed check,5,No
PPLPX60174,1,0,1,H,70.450,Oui,No,Fibre,1470.950,Month-to-month,1,Electronic check,20,Yes
FEBTD19828,1,0,1,F,25.600,Oui,Yes,Non,514.750,Two year,1,Credit card (automatic),23,No
IOVQQ97059,1,1,1,H,99.000,Oui,Yes,Fibre,5969.300,One year,0,Electronic check,61,No
CHQJB62882,1,0,1,F,69.950,Oui,No,ADSL,3871.850,Two year,0,Bank transfer (automatic),54,No
TOTBP33159,0,0,0,H,76.000,Oui,Yes,Fibre,1130.850,Month-to-month,1,Mailed check,15,Yes
EGVTU60962,1,0,1,F,24.900,Oui,Yes,Non,1595.500,One year,0,Mailed check,64,No
FTHUR29374,0,0,1,F,64.800,Oui,Yes,ADSL,1166.700,Month-to-month,0,Electronic check,18,No
HBMOS40623,0,0,0,H,103.050,Oui,Yes,Fibre,5364.800,Month-to-month,1,Electronic check,52,No
KDZQY23879,0,0,0,H,20.100,Oui,No,Non,279.500,One year,1,Mailed check,17,No
KNNWG46096,1,0,1,F,19.900,Oui,No,Non,550.100,Two year,0,Mailed check,27,No
WTMPL04098,1,0,0,F,110.650,Oui,Yes,Fibre,6526.650,One year,1,Credit card (automatic),58,No
EJLFL37664,1,0,1,F,109.050,Oui,Yes,Fibre,7508.550,Two year,1,Bank transfer (automatic),68,No
JGKIY42329,0,0,0,H,19.200,Oui,No,Non,19.200,Month-to-month,0,Electronic check,1,No
ZFJSR03349,1,0,0,F,66.050,Oui,Yes,ADSL,3462.100,One year,1,Credit card (automatic),55,No
OIVSP65829,0,0,0,F,45.300,Oui,No,ADSL,45.300,Month-to-month,0,Mailed check,1,No
BOYNW86615,1,0,0,F,84.400,Oui,Yes,ADSL,6096.450,Two year,1,Credit card (automatic),72,No
GAESD42571,0,0,0,F,45.000,Non,No phone service,ADSL,298.700,Month-to-month,0,Credit card (automatic),6,No
CJSHH87855,1,0,0,F,99.800,Oui,Yes,Fibre,5985.750,Month-to-month,1,Electronic check,60,No
CTCWN54693,1,0,1,H,106.000,Oui,Yes,Fibre,6547.700,One year,1,Electronic check,61,Yes
RFSQE28391,0,0,0,F,20.650,Oui,No,Non,38.700,Month-to-month,0,Mailed check,2,Yes
VMUAV48901,0,0,0,H,71.500,Oui,Yes,ADSL,4576.300,One year,0,Electronic check,63,No
SAIGS33659,0,0,0,F,83.550,Oui,No,Fibre,1329.150,Month-to-month,1,Electronic check,17,No
CLJTI09462,1,1,0,H,98.700,Oui,Yes,Fibre,5812.600,Month-to-month,1,Electronic check,58,Yes
HIHMQ39207,0,0,1,F,49.500,Oui,Yes,ADSL,1265.650,Month-to-month,1,Mailed check,26,No
UVGNB53073,1,0,1,F,48.700,Non,No phone service,ADSL,2495.200,Month-to-month,1,Bank transfer (automatic),53,No
RSYYU87806,0,0,0,F,19.200,Oui,No,Non,532.100,Month-to-month,1,Credit card (automatic),25,No
NXBGR07421,0,0,0,F,82.300,Oui,No,Fibre,82.300,Month-to-month,1,Electronic check,1,Yes
NIOYM80676,1,0,1,F,21.100,Oui,No,Non,490.650,Two year,1,Credit card (automatic),24,No
QEWPT59162,1,0,0,F,69.000,Oui,No,ADSL,147.800,Month-to-month,0,Credit card (automatic),2,No
QFBEN10298,0,0,0,H,19.550,Oui,No,Non,19.550,Month-to-month,0,Mailed check,1,Yes
WNSOD92512,1,0,0,F,75.100,Oui,Yes,ADSL,5064.450,One year,0,Mailed check,67,No
FBXOJ65767,1,0,0,H,54.600,Non,No phone service,ADSL,934.800,One year,0,Electronic check,17,No
XWWTZ25017,0,0,0,H,70.200,Oui,No,Fibre,760.050,Month-to-month,0,Electronic check,11,No
LNESI60806,0,0,0,H,24.750,Oui,Yes,Non,1234.600,Two year,0,Mailed check,51,No
NIIWQ72456,0,0,0,F,69.850,Oui,No,Fibre,199.850,Month-to-month,1,Electronic check,3,No
HOOPW65674,0,1,0,F,79.200,Oui,No,Fibre,79.200,Month-to-month,1,Electronic check,1,Yes
EVXNY45504,0,0,1,F,69.650,Oui,No,Fibre,69.650,Month-to-month,1,Electronic check,1,Yes
UDQJM64379,1,1,0,F,84.100,Oui,Yes,ADSL,6129.650,Two year,1,Credit card (automatic),72,No
RBCSG02975,0,0,0,H,65.350,Oui,No,ADSL,1231.850,One year,1,Bank transfer (automatic),19,No
YVPKN20971,0,0,0,H,25.750,Oui,Yes,Non,1654.750,Two year,0,Mailed check,65,No
NWIFK08539,0,0,0,F,100.300,Oui,No,Fibre,4483.950,One year,1,Electronic check,45,No
OITSN48536,1,0,0,H,89.150,Oui,Yes,Fibre,413.250,Month-to-month,1,Electronic check,5,No
DAFVY61289,0,0,0,F,44.850,Non,No phone service,ADSL,2564.950,Month-to-month,1,Credit card (automatic),56,No
BVMVG11974,0,1,0,F,74.450,Oui,Yes,Fibre,294.450,Month-to-month,1,Electronic check,4,No
DQAKK75089,0,0,0,F,86.400,Oui,Yes,ADSL,5442.050,Two year,1,Credit card (automatic),64,No
PRCVK99381,1,0,1,F,19.700,Oui,No,Non,804.250,Two year,0,Bank transfer (automatic),41,No
IVARM02893,0,0,0,F,60.550,Oui,No,ADSL,1982.600,Month-to-month,0,Electronic check,35,No
NGFNY82607,0,0,0,F,25.200,Non,No phone service,ADSL,25.200,Month-to-month,0,Mailed check,1,Yes
IEVOJ70745,0,1,0,F,79.400,Oui,Yes,Fibre,205.050,Month-to-month,1,Electronic check,3,Yes
YWYSC66145,1,1,0,H,25.000,Oui,Yes,Non,1501.750,Two year,0,Bank transfer (automatic),61,No
VUVJN84735,0,1,0,H,73.650,Oui,Yes,Fibre,73.650,Month-to-month,1,Electronic check,1,Yes
DJWTY66939,0,0,1,F,55.600,Oui,No,ADSL,2016.450,One year,0,Credit card (automatic),35,No
SNQYZ36554,1,0,1,F,113.250,Oui,Yes,Fibre,7895.150,Two year,0,Credit card (automatic),69,No
KDHVX28458,1,0,0,F,68.300,Oui,No,ADSL,4378.800,Two year,1,Mailed check,64,No
YOCXN50274,1,0,1,H,110.050,Oui,Yes,Fibre,5686.400,One year,0,Credit card (automatic),51,No
MRNSU88843,1,0,1,H,19.900,Oui,No,Non,329.750,One year,0,Bank transfer (automatic),17,No
XRHCU05671,1,0,1,F,43.950,Non,No phone service,ADSL,2960.100,Two year,1,Credit card (automatic),69,No
CZJDR58689,0,0,1,H,31.350,Non,No phone service,ADSL,31.350,Month-to-month,1,Mailed check,1,Yes
BKEOR42234,0,0,1,F,64.850,Oui,No,ADSL,1336.800,One year,0,Mailed check,21,No
RIIOM60357,0,0,0,F,97.200,Oui,Yes,Fibre,5129.450,Two year,1,Bank transfer (automatic),54,No
VTIDR37974,1,0,0,H,23.450,Non,No phone service,ADSL,23.450,Month-to-month,1,Electronic check,1,Yes
BRGYX25686,0,0,0,H,70.200,Oui,No,Fibre,237.950,Month-to-month,1,Electronic check,4,Yes
SEFEE27753,0,0,1,H,61.900,Oui,Yes,ADSL,,Two year,1,Bank transfer (automatic),0,No
SHSBH42915,0,0,0,H,69.550,Oui,No,Fibre,521.350,Month-to-month,1,Electronic check,7,No
EJYPD46353,1,0,1,H,18.950,Oui,No,Non,613.950,Two year,0,Mailed check,32,No
DHDAK26075,1,0,1,H,19.800,Oui,No,Non,1414.650,Two year,1,Credit card (automatic),72,No
QZXPU52042,0,0,0,H,39.650,Non,No phone service,ADSL,733.350,Month-to-month,1,Electronic check,19,Yes
NAUXK02218,0,0,1,H,19.950,Oui,No,Non,219.500,One year,1,Bank transfer (automatic),10,No
ZOUAA33987,1,1,0,H,69.100,Oui,No,Fibre,1474.750,Month-to-month,1,Electronic check,21,Yes
HNVGJ17681,0,1,0,F,70.050,Oui,Yes,ADSL,3062.450,Month-to-month,1,Electronic check,45,No
RYRMG59179,0,1,0,H,19.800,Oui,No,Non,587.700,One year,0,Credit card (automatic),32,No
XHYJO38585,1,0,0,F,105.750,Oui,Yes,Fibre,4228.550,One year,0,Bank transfer (automatic),40,No
PZTIC48379,0,0,0,F,41.900,Non,No phone service,ADSL,1875.250,Two year,0,Mailed check,47,No
MADBQ27739,0,0,0,F,53.100,Non,No phone service,ADSL,1901.250,Two year,1,Mailed check,36,No
PYKCI10903,1,0,1,F,105.100,Oui,Yes,Fibre,7234.800,One year,1,Credit card (automatic),69,No
HYNYL94798,1,0,0,F,80.700,Oui,No,ADSL,5705.050,Two year,1,Credit card (automatic),71,No
NLZBV45655,1,0,0,F,24.650,Oui,Yes,Non,1710.150,Two year,1,Bank transfer (automatic),71,No
LCNBW83184,1,0,0,H,53.150,Non,No phone service,ADSL,1930.900,One year,0,Credit card (automatic),35,No
WDCAF92613,0,0,0,H,54.650,Oui,No,ADSL,189.100,Month-to-month,0,Mailed check,3,No
JOUPP49098,1,1,0,H,109.700,Oui,Yes,Fibre,7898.450,Two year,0,Credit card (automatic),72,No
IEYXM19518,1,0,1,H,90.600,Oui,Yes,ADSL,6441.850,Two year,1,Credit card (automatic),72,No
OJHAL42275,1,0,1,F,73.000,Oui,Yes,ADSL,5163.000,One year,1,Credit card (automatic),68,No
PBBOA17082,0,0,0,F,54.750,Non,No phone service,ADSL,2348.450,One year,1,Electronic check,42,No
BFOAJ87461,0,1,0,H,20.500,Oui,No,Non,429.550,One year,0,Bank transfer (automatic),21,No
UQXUQ41456,0,1,0,F,92.100,Oui,No,Fibre,729.950,Month-to-month,1,Electronic check,8,Yes
XXBXE95184,1,1,0,H,75.300,Oui,No,Fibre,720.450,Month-to-month,0,Electronic check,10,No
IHEZX95587,0,0,0,F,106.750,Oui,Yes,Fibre,7283.250,Two year,1,Credit card (automatic),71,No
HABPF17072,0,1,0,F,91.300,Oui,No,Fibre,4126.350,One year,1,Bank transfer (automatic),46,No
AVVWI96439,1,0,1,F,80.000,Oui,No,Fibre,241.300,Month-to-month,1,Electronic check,3,No
FSHON33981,0,1,0,F,91.300,Oui,Yes,Fibre,1094.500,Month-to-month,1,Electronic check,12,Yes
TWBAS91398,1,0,0,F,47.850,Non,No phone service,ADSL,1190.500,One year,0,Bank transfer (automatic),26,No
HYQEW09296,0,0,0,H,50.150,Oui,No,ADSL,160.850,Month-to-month,1,Mailed check,3,No
CRLZF04879,0,0,0,F,74.450,Oui,No,ADSL,3721.900,Two year,1,Bank transfer (automatic),49,No
OKRCT04545,0,0,0,H,80.600,Oui,No,Fibre,2651.100,Two year,0,Bank transfer (automatic),33,No
WKKAE23472,1,0,0,H,94.400,Oui,Yes,Fibre,4014.600,Month-to-month,1,Electronic check,42,No
JOCQO66639,1,0,1,H,75.250,Oui,Yes,ADSL,2344.500,One year,1,Bank transfer (automatic),31,No
VQDRP12971,1,1,1,H,107.150,Oui,Yes,Fibre,7379.800,One year,1,Credit card (automatic),68,No
AADLV48686,1,1,1,H,116.250,Oui,Yes,Fibre,7862.250,One year,1,Electronic check,66,No
DXBFY07887,1,0,1,H,19.550,Oui,No,Non,1108.800,One year,1,Electronic check,58,No
BZZIB58453,1,0,1,H,20.100,Oui,No,Non,655.300,Two year,0,Mailed check,35,No
EGVHZ73104,0,0,0,H,20.200,Oui,No,Non,20.200,Month-to-month,0,Bank transfer (automatic),1,No
TZEVA48265,0,0,0,F,74.800,Oui,No,Fibre,2971.700,Month-to-month,0,Credit card (automatic),40,No
IIARD40804,1,0,0,F,76.200,Oui,Yes,ADSL,981.450,Month-to-month,1,Electronic check,13,No
VFMXZ76729,1,0,0,H,55.700,Oui,No,ADSL,3171.600,Month-to-month,0,Electronic check,57,No
RHLFB99409,0,0,0,F,75.300,Oui,No,Fibre,75.300,Month-to-month,0,Electronic check,1,Yes
SHLZX91171,0,0,0,H,45.700,Oui,No,ADSL,45.700,Month-to-month,1,Mailed check,1,Yes
UVNDW72536,0,0,0,F,54.350,Oui,No,ADSL,2460.150,Two year,0,Credit card (automatic),46,Yes
KZQDZ98986,1,1,1,F,94.550,Oui,Yes,Fibre,3640.450,Month-to-month,1,Credit card (automatic),40,Yes
CIZFV85598,1,0,1,H,77.500,Oui,Yes,ADSL,1625.000,One year,0,Mailed check,21,Yes
CLAKW25066,0,0,0,F,98.150,Oui,No,Fibre,567.450,Month-to-month,1,Bank transfer (automatic),6,Yes
TKMZH85919,1,0,1,H,111.100,Oui,Yes,Fibre,6555.200,Two year,1,Mailed check,59,No
LMHOK49255,0,0,0,H,58.600,Oui,Yes,ADSL,939.700,Month-to-month,1,Credit card (automatic),15,Yes
PUYQO49715,0,0,0,F,94.550,Oui,Yes,Fibre,2724.600,Month-to-month,1,Mailed check,27,Yes
CAERR01862,0,0,0,H,116.300,Oui,Yes,Fibre,8309.550,One year,1,Bank transfer (automatic),71,No
HXJMX62331,0,0,0,F,89.300,Oui,Yes,Fibre,4192.150,Month-to-month,1,Credit card (automatic),45,No
OIUXP93678,0,0,0,H,20.700,Oui,No,Non,73.050,Month-to-month,0,Mailed check,4,No
YBNIB45881,0,0,0,F,19.600,Oui,No,Non,19.600,Month-to-month,1,Mailed check,1,Yes
CHFZW64673,1,0,1,H,99.350,Oui,Yes,Fibre,4749.150,Month-to-month,1,Electronic check,47,Yes
BPLZQ81487,0,0,0,H,49.800,Oui,No,ADSL,1734.200,Month-to-month,1,Electronic check,34,No
ASKVU05572,1,0,1,F,54.400,Oui,No,ADSL,957.100,One year,1,Credit card (automatic),18,No
OADJP33545,0,0,0,F,54.250,Oui,No,ADSL,447.750,One year,0,Bank transfer (automatic),8,No
OUUSZ22591,0,0,0,H,35.500,Non,No phone service,ADSL,249.550,One year,1,Credit card (automatic),7,No
IKATY49192,1,0,1,H,84.500,Oui,Yes,Fibre,453.750,Month-to-month,1,Electronic check,5,Yes
VUFWD43285,0,0,0,F,59.300,Oui,No,ADSL,2209.150,One year,0,Electronic check,39,No
ICONS86818,1,0,1,H,20.650,Oui,No,Non,654.850,Month-to-month,1,Mailed check,29,No
DMLXU22321,1,0,0,F,55.200,Oui,No,ADSL,55.200,Month-to-month,0,Mailed check,1,Yes
GORXK64473,0,0,1,H,25.000,Non,No phone service,ADSL,789.200,Month-to-month,0,Credit card (automatic),31,No
JYQPJ17773,0,0,0,H,24.300,Non,No phone service,ADSL,38.450,Month-to-month,0,Mailed check,2,No
GBWJZ66856,1,0,0,H,70.800,Oui,No,ADSL,4448.800,One year,0,Credit card (automatic),63,No
JBZZM39554,0,0,0,H,78.800,Oui,No,Fibre,1641.300,Month-to-month,0,Electronic check,20,No
LQXXH51978,1,0,0,F,83.300,Oui,Yes,ADSL,5894.500,Two year,1,Credit card (automatic),71,No
JSUWV59933,0,0,0,F,61.150,Oui,No,ADSL,4017.450,Two year,1,Bank transfer (automatic),66,No
MVUSO22198,0,0,0,H,45.150,Oui,No,ADSL,438.400,Month-to-month,1,Mailed check,8,Yes
MOERK31582,0,0,0,F,96.000,Oui,Yes,Fibre,174.800,Month-to-month,1,Electronic check,2,Yes
KADLU35947,1,0,0,H,35.100,Non,No phone service,ADSL,101.100,Month-to-month,0,Mailed check,3,No
YIXYU09328,0,0,0,F,20.250,Oui,No,Non,1029.800,Two year,0,Credit card (automatic),47,No
BAFGU86874,0,0,0,H,74.000,Oui,No,Fibre,74.000,Month-to-month,0,Electronic check,1,No
YOWFP73535,0,0,0,F,20.250,Oui,No,Non,129.150,One year,0,Mailed check,7,No
HAEVO68376,1,0,1,H,105.000,Oui,Yes,Fibre,7297.750,Two year,1,Electronic check,69,No
GMPVK67345,0,0,0,H,105.300,Oui,Yes,Fibre,550.600,Month-to-month,0,Electronic check,5,No
DBTOU76021,1,0,0,F,19.600,Oui,No,Non,1416.500,Two year,0,Mailed check,71,No
EZEWG98945,0,0,0,F,74.300,Oui,No,Fibre,74.300,Month-to-month,1,Credit card (automatic),1,Yes
SVOWZ16706,1,0,1,F,89.650,Oui,No,Fibre,1208.350,Month-to-month,1,Credit card (automatic),14,Yes
XMYJH91422,0,0,0,F,19.350,Oui,No,Non,601.600,Month-to-month,0,Credit card (automatic),29,No
PYOLZ58938,0,0,0,H,81.800,Oui,No,ADSL,4534.450,Two year,1,Credit card (automatic),56,No
DWOEP33193,1,1,0,H,95.750,Oui,No,Fibre,573.750,Month-to-month,1,Electronic check,6,Yes
JDSKI95145,1,1,0,H,40.200,Non,No phone service,ADSL,40.200,Month-to-month,0,Electronic check,1,Yes
FFVAR74326,1,0,1,F,90.950,Oui,No,Fibre,4236.600,One year,0,Bank transfer (automatic),46,No
YPDDQ43297,0,0,0,H,108.200,Oui,No,Fibre,2203.700,Month-to-month,1,Bank transfer (automatic),20,No
RANUS28607,0,1,0,F,85.800,Oui,Yes,Fibre,1727.500,Month-to-month,1,Credit card (automatic),20,Yes
JKZNU86964,0,1,0,F,76.250,Oui,Yes,Fibre,2841.550,Month-to-month,1,Electronic check,37,Yes
XZWHH10891,1,0,1,F,19.700,Oui,No,Non,494.050,Two year,1,Mailed check,24,No
EOBFE48311,1,0,1,H,94.650,Oui,No,Fibre,2649.150,Month-to-month,0,Credit card (automatic),29,Yes
YLHDV44238,1,0,0,F,104.400,Oui,Yes,Fibre,2200.250,Month-to-month,1,Bank transfer (automatic),21,Yes
FIBXJ54495,1,0,1,H,103.300,Oui,Yes,Fibre,2012.700,Month-to-month,0,Electronic check,19,Yes
DGHXP81449,0,0,0,F,80.600,Oui,No,ADSL,4299.950,Two year,0,Electronic check,54,No
RFFVI65987,0,0,0,H,19.300,Oui,No,Non,28.300,One year,0,Credit card (automatic),2,Yes
JRDSO30965,1,1,0,F,104.300,Oui,Yes,Fibre,2867.750,Month-to-month,1,Bank transfer (automatic),27,Yes
FOGLZ10579,0,0,0,F,19.650,Oui,No,Non,391.700,Month-to-month,0,Mailed check,18,No
BITHB93716,1,0,1,F,19.850,Oui,No,Non,1070.500,Two year,0,Mailed check,52,No
TMHJU45806,1,0,1,F,56.150,Oui,No,ADSL,2499.300,Month-to-month,0,Electronic check,43,Yes
CIIKR01785,0,0,0,F,19.950,Oui,No,Non,58.000,Month-to-month,0,Mailed check,3,No
YVOMK93485,0,0,0,H,44.800,Oui,No,ADSL,176.200,Month-to-month,1,Credit card (automatic),4,No
FMLZI84176,1,0,1,H,83.550,Oui,No,Fibre,477.550,Month-to-month,1,Credit card (automatic),6,Yes
WEFYX68518,1,1,0,H,100.800,Oui,Yes,Fibre,3437.500,Month-to-month,1,Electronic check,35,No
YHCMF81814,1,0,1,F,60.300,Non,No phone service,ADSL,4109.000,Two year,0,Credit card (automatic),68,No
SEPYI75489,0,0,0,F,96.250,Oui,No,Fibre,512.450,Month-to-month,1,Electronic check,5,Yes
IOEGQ03744,0,0,0,F,44.600,Oui,No,ADSL,122.700,Month-to-month,0,Electronic check,3,No
BXBUB05813,0,1,0,F,72.750,Oui,No,Fibre,317.750,Month-to-month,0,Electronic check,4,No
ZXYJC93507,0,0,0,F,25.300,Oui,Yes,Non,116.950,Two year,1,Credit card (automatic),4,No
GVWRF86425,1,0,0,F,79.700,Oui,No,Fibre,165.000,Month-to-month,0,Bank transfer (automatic),2,Yes
SVLTV29312,1,0,1,H,110.100,Oui,Yes,Fibre,4469.100,Month-to-month,1,Credit card (automatic),40,No
SNMJQ51839,0,0,0,H,95.100,Oui,No,Fibre,865.100,Month-to-month,1,Credit card (automatic),10,No
XNAFQ80248,0,1,0,F,107.400,Oui,Yes,Fibre,7748.750,Two year,1,Bank transfer (automatic),72,No
ABVAD73018,0,0,0,F,86.600,Oui,Yes,ADSL,6350.500,Two year,0,Bank transfer (automatic),72,No
DVQEO46782,0,0,0,F,52.200,Oui,No,ADSL,52.200,Month-to-month,1,Electronic check,1,Yes
DPEWS94156,0,0,0,F,88.350,Oui,Yes,Fibre,1639.300,Month-to-month,1,Electronic check,18,Yes
FVMZZ37487,0,0,0,H,40.050,Non,No phone service,ADSL,162.450,Month-to-month,1,Electronic check,4,No
BUZGT52818,0,1,0,H,90.850,Oui,Yes,Fibre,3186.700,Month-to-month,1,Electronic check,36,Yes
SESNB58798,0,0,0,F,75.250,Oui,Yes,Fibre,888.650,Month-to-month,0,Electronic check,11,No
TQVEV18206,0,0,0,H,69.550,Oui,No,Fibre,69.550,Month-to-month,1,Electronic check,1,Yes
CPATH90033,0,0,0,H,79.900,Oui,Yes,Fibre,3313.400,Month-to-month,0,Electronic check,42,No
ASBGA12681,1,1,0,F,85.350,Oui,Yes,Fibre,1375.150,Month-to-month,1,Credit card (automatic),16,Yes
LHBYW66555,0,0,0,H,114.350,Oui,Yes,Fibre,5791.100,One year,0,Credit card (automatic),50,No
LUNBG92271,0,0,0,F,24.600,Non,No phone service,ADSL,24.600,Month-to-month,0,Electronic check,1,Yes
RUKPH94188,1,0,1,F,19.950,Oui,No,Non,756.400,Two year,1,Mailed check,38,No
QYZZN05375,1,1,1,H,79.850,Oui,Yes,Fibre,1857.750,Month-to-month,1,Electronic check,24,No
FNWVH87344,1,0,1,H,59.700,Oui,Yes,ADSL,1825.500,Month-to-month,0,Bank transfer (automatic),31,No
KFYKL48017,0,0,1,H,19.450,Oui,No,Non,159.200,Month-to-month,0,Bank transfer (automatic),8,No
LZKAS83279,1,1,0,F,107.550,Oui,Yes,Fibre,4533.900,One year,1,Electronic check,43,Yes
PCPIG41881,1,0,0,F,70.350,Oui,No,ADSL,4124.650,Two year,1,Credit card (automatic),57,No
TLSGD18431,1,0,1,F,20.850,Oui,No,Non,272.350,Two year,0,Mailed check,13,No
MPARY69063,0,0,0,H,89.600,Oui,No,Fibre,3488.150,One year,1,Credit card (automatic),40,No
OQFBA60827,1,0,1,H,19.650,Oui,No,Non,436.900,One year,0,Mailed check,23,No
FBCAS35445,1,0,1,F,83.600,Oui,Yes,ADSL,5959.300,Two year,1,Credit card (automatic),72,No
RYTVV80346,0,0,0,F,84.250,Oui,Yes,Fibre,4589.850,One year,1,Credit card (automatic),55,No
YXBRO71307,1,0,0,H,111.450,Oui,Yes,Fibre,5315.100,Month-to-month,1,Bank transfer (automatic),48,No
BQCUW11571,0,0,0,H,74.950,Oui,Yes,Fibre,74.950,Month-to-month,1,Electronic check,1,Yes
SZLCH94453,1,0,1,F,97.350,Oui,Yes,Fibre,3457.900,Month-to-month,1,Bank transfer (automatic),36,Yes
UBQIU13996,0,0,0,H,69.350,Oui,No,ADSL,712.250,Month-to-month,1,Electronic check,11,No
PIGUY49122,0,0,0,F,84.600,Oui,Yes,Fibre,84.600,Month-to-month,1,Electronic check,1,No
OOEPC13232,1,0,0,F,98.400,Oui,Yes,Fibre,5149.500,Month-to-month,1,Credit card (automatic),53,Yes
VTHOE31813,1,0,0,H,51.050,Non,No phone service,ADSL,3635.150,One year,1,Bank transfer (automatic),70,No
ONJLV82722,0,0,0,H,95.700,Oui,No,Fibre,1184.000,One year,0,Electronic check,12,No
GMGDH36478,1,0,0,H,94.700,Oui,No,Fibre,1914.900,Month-to-month,1,Credit card (automatic),22,Yes
SRDOK13033,1,0,1,F,69.050,Oui,No,Fibre,3842.600,Two year,1,Credit card (automatic),55,No
YPXFS73615,0,1,0,F,64.450,Oui,Yes,ADSL,1867.600,Month-to-month,0,Bank transfer (automatic),28,No
DSRKA33592,1,0,1,F,19.850,Oui,No,Non,1158.850,Two year,1,Mailed check,58,No
